Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
147,7.0,0.0,0.0,553.0,7.0,160.0,12621.0,0.0,135.65425264464798,0.0,0.0,3201.8901596069336,,,,,,,,,,,,,,,,,,,,,71.70774778021935,36.841254732921406,124.42974806619702,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,624.0,8.0,71.0,12692.0,0.0,55.69592634931108,0.0,0.0,3209.4462661743164,,,,,,,,,,,,,,,,,,,,,21.569750952434642,19.643358039544765,54.272965690102794,-10.352508260976297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,776.0,9.0,152.0,12844.0,0.0,120.12012457177224,0.0,0.0,3225.58189368248,,,,,,,,,,,,,,,,,,,,,45.671005731109034,39.27332769080642,113.4048279517189,-12.923052413119718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,929.0,10.0,153.0,12997.0,0.0,132.1980853056907,0.0,0.0,3241.672612428665,,,,,,,,,,,,,,,,,,,,,55.05723492071512,41.307075499011816,124.0222488382486,-13.9094457608427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1062.0,11.0,133.0,13130.0,0.0,108.68137473022557,0.0,0.0,3256.117770433426,,,,,,,,,,,,,,,,,,,,,48.6580629907513,33.17137620632955,102.41457909606854,-9.994627257741026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1177.0,12.0,115.0,13245.0,0.0,79.08459859546842,0.0,0.0,3268.658968448639,,,,,,,,,,,,,,,,,,,,,28.48674054960735,26.309946100696408,75.96046840861236,-15.668452079187588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,1297.0,13.0,120.0,13365.0,0.0,86.6304368113444,0.0,0.0,3281.6768641471863,,,,,,,,,,,,,,,,,,,,,38.73832250910157,28.890563961671276,82.14604806032469,-12.589023233171723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,1338.0,14.0,41.0,13406.0,0.0,17.315542371440053,0.0,0.0,3286.3738515377045,,,,,,,,,,,,,,,,,,,,,-0.05695909237947681,10.043977957809412,17.35256547260735,-15.666122423277296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,1451.0,15.0,113.0,13519.0,0.0,97.3224503697268,0.0,0.0,3298.39200425148,,,,,,,,,,,,,,,,,,,,,41.14412938500301,31.025258859559973,92.85878846736759,-10.7673396106679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,1572.0,16.0,121.0,13640.0,0.0,103.62808470448273,0.0,0.0,3311.2391364574432,,,,,,,,,,,,,,,,,,,,,43.37141958902717,33.04159559569094,98.57719875452057,-11.462423930202435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,1665.0,17.0,93.0,13733.0,0.0,39.153557232984426,0.0,0.0,3321.070035457611,,,,,,,,,,,,,,,,,,,,,16.258556357675577,12.766899987022656,37.71690758999299,-10.359915998675884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,1821.0,18.0,156.0,13889.0,0.0,133.30660867498455,0.0,0.0,3337.2716841697693,,,,,,,,,,,,,,,,,,,,,62.11327347881319,38.48097043192199,123.86454323421464,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,1896.0,19.0,75.0,13964.0,0.0,44.539932230039014,0.0,0.0,3345.355140209198,,,,,,,,,,,,,,,,,,,,,22.10352247695991,15.896509812487468,42.96806119860308,-8.163269215540144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,1928.0,20.0,32.0,13996.0,0.0,13.76949276980299,0.0,0.0,3348.932641506195,,,,,,,,,,,,,,,,,,,,,0.27458864592830323,8.033543863655073,13.788268682229054,-12.229005344036949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,65.0,1.0,65.0,14061.0,0.0,53.124070724738125,0.0,0.0,3657.4251613616943,,,,,,,,,,,,,,,,,,,,,21.87287127567389,18.111459959185225,51.80589407407346,-7.9281769113208185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,123.0,2.0,58.0,14119.0,0.0,38.20453464336148,0.0,0.0,3663.9403579235077,,,,,,,,,,,,,,,,,,,,,12.273197896773349,14.431390081343148,37.567787171905294,-10.211209432373435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,158.0,3.0,35.0,14154.0,0.0,23.009073334620833,0.0,0.0,3668.0920062065125,,,,,,,,,,,,,,,,,,,,,7.22516430329815,9.587987855441805,22.801773328889833,-8.01294075225902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,192.0,4.0,34.0,14188.0,0.0,4.191242968139001,0.0,0.0,3671.8205041885376,,,,,,,,,,,,,,,,,,,,,-2.068061887216557,3.5500021596828564,4.2700929881877565,-8.088132209983808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,224.0,5.0,32.0,14220.0,0.0,13.521999099821185,0.0,0.0,3675.3776819705963,,,,,,,,,,,,,,,,,,,,,0.049212014552808936,8.021131435587845,13.547505779408528,-12.476113384601815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,275.0,6.0,51.0,14271.0,0.0,32.88239126981343,0.0,0.0,3681.147482395172,,,,,,,,,,,,,,,,,,,,,9.417319049554703,13.732537074424831,32.46700955037738,-12.13530174694403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,317.0,7.0,42.0,14313.0,0.0,26.736957925709262,0.0,0.0,3685.8711211681366,,,,,,,,,,,,,,,,,,,,,7.642878898688291,11.362808326809203,26.468868279655382,-10.282875017465127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,479.0,8.0,162.0,14475.0,0.0,137.15632140893214,0.0,0.0,3703.316387653351,,,,,,,,,,,,,,,,,,,,,63.051278693155815,41.62355580031323,127.19627962360816,-10.044545486891712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,504.0,9.0,25.0,14500.0,0.0,-17.207155173525194,0.0,0.0,3706.0462095737457,,,,,,,,,,,,,,,,,,,,,-18.496521784138306,6.8994287320770775,-2.479711533263174,-28.041308488583507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,647.0,10.0,143.0,14643.0,0.0,127.56871371999286,0.0,0.0,3721.779287338257,,,,,,,,,,,,,,,,,,,,,55.30329666534866,38.819182019382325,119.9000224417087,-10.55107276318644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,786.0,11.0,139.0,14782.0,0.0,127.07168809933582,0.0,0.0,3736.3358013629913,,,,,,,,,,,,,,,,,,,,,56.674469180824644,37.77113541351736,119.43268281615043,-8.054376709007686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,946.0,12.0,160.0,14942.0,0.0,159.1590000000004,0.0,0.0,3753.363257408142,,,,,,,,,,,,,,,,,,,,,76.46701022602852,42.703055128627355,147.2185682818308,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,1068.0,13.0,122.0,15064.0,0.0,82.86897512325392,0.0,0.0,3766.2630937099457,,,,,,,,,,,,,,,,,,,,,25.9778840909871,30.13741690768847,79.8593120288991,-16.05076709455783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,1190.0,14.0,122.0,15186.0,0.0,103.69338207844018,0.0,0.0,3779.4866335392,,,,,,,,,,,,,,,,,,,,,42.96447146641761,33.32430504735706,98.64891574210553,-12.395357274563496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,1299.0,15.0,109.0,15295.0,0.0,90.78454266154532,0.0,0.0,3791.1844503879547,,,,,,,,,,,,,,,,,,,,,36.95065723233339,29.890661645005125,86.93069548349234,-12.290189271599981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,1396.0,16.0,97.0,15392.0,0.0,63.65361729998082,0.0,0.0,3801.735679626465,,,,,,,,,,,,,,,,,,,,,19.385139781367066,23.54080627590711,61.896990825849045,-12.259702169086413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,1493.0,17.0,97.0,15489.0,0.0,81.70998563332526,0.0,0.0,3812.095155239105,,,,,,,,,,,,,,,,,,,,,33.973042043893344,26.754436055210764,78.57166531403027,-10.36452977568061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,1576.0,18.0,83.0,15572.0,0.0,41.903557577072164,0.0,0.0,3821.519680261612,,,,,,,,,,,,,,,,,,,,,11.17162683232272,17.438099985688986,41.05838826813746,-13.087548811570809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,1655.0,19.0,79.0,15651.0,0.0,63.82061478693242,0.0,0.0,3829.9542531967163,,,,,,,,,,,,,,,,,,,,,25.516273582997403,21.860409426598093,61.92862449423962,-10.235887988589635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,1723.0,20.0,68.0,15719.0,0.0,49.53439898047445,0.0,0.0,3837.1196353435516,,,,,,,,,,,,,,,,,,,,,17.241094183642478,18.61841222407589,48.45887386484266,-12.499328965584837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,64.0,1.0,64.0,15783.0,0.0,45.227753444824295,0.0,0.0,4106.67381978035,,,,,,,,,,,,,,,,,,,,,15.03786721667597,17.47264105296203,44.35399357611574,-12.801538026359509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,124.0,2.0,60.0,15843.0,0.0,45.08501326929494,0.0,0.0,4113.062191724777,,,,,,,,,,,,,,,,,,,,,16.659941860854126,16.54744710502632,44.17372002397167,-9.953645374075691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,170.0,3.0,46.0,15889.0,0.0,11.779686310823056,0.0,0.0,4118.309004545212,,,,,,,,,,,,,,,,,,,,,-2.6240970842495392,6.907216912869158,11.924231315097394,-13.127025942845119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,207.0,4.0,37.0,15926.0,0.0,15.649360724975535,0.0,0.0,4122.590732574463,,,,,,,,,,,,,,,,,,,,,3.123823697341679,6.488600950534622,15.564893470220865,-7.877906885696243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,232.0,5.0,25.0,15951.0,0.0,9.789582670576756,0.0,0.0,4125.561386585236,,,,,,,,,,,,,,,,,,,,,-0.4402133162855179,6.254353825304082,9.820218620506282,-10.213059997238869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,394.0,6.0,162.0,16113.0,0.0,138.0747000391168,0.0,0.0,4143.035866260529,,,,,,,,,,,,,,,,,,,,,71.65008937440435,36.459203120232026,126.72070024024333,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,559.0,7.0,165.0,16278.0,0.0,154.5262665879336,0.0,0.0,4160.5397737026215,,,,,,,,,,,,,,,,,,,,,70.100724245997,43.826983085263045,143.24599583301392,-1.6436111998723302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,587.0,8.0,28.0,16306.0,0.0,10.45222244279907,0.0,0.0,4163.879553556442,,,,,,,,,,,,,,,,,,,,,-0.9790152735084804,6.840552386095237,10.500625621073826,-11.542974322980669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,603.0,9.0,16.0,16322.0,0.0,-1.1125278017423614,0.0,0.0,4165.976199626923,,,,,,,,,,,,,,,,,,,,,-5.674368870118057,3.175234420328317,-1.022760660480953,-11.099354761210268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,622.0,10.0,19.0,16341.0,0.0,0.8529593267148634,0.0,0.0,4168.295971870422,,,,,,,,,,,,,,,,,,,,,-5.450965442768028,4.026017017241651,0.9584435988816238,-12.133557261156083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,771.0,11.0,149.0,16490.0,0.0,125.96039097191178,0.0,0.0,4184.002026319504,,,,,,,,,,,,,,,,,,,,,51.71714491856712,39.42399441943106,118.49140068902234,-12.385516589883931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,904.0,12.0,133.0,16623.0,0.0,100.7175053907883,0.0,0.0,4198.435088157654,,,,,,,,,,,,,,,,,,,,,37.005934536424824,33.570300153952466,95.98759530044923,-9.882474590777495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,1025.0,13.0,121.0,16744.0,0.0,107.1816218529008,0.0,0.0,4211.194405794144,,,,,,,,,,,,,,,,,,,,,47.719888061487566,32.153811313628005,101.6106350569395,-7.568446061401138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,1147.0,14.0,122.0,16866.0,0.0,101.26980268103112,0.0,0.0,4224.2904851436615,,,,,,,,,,,,,,,,,,,,,42.5142108773952,32.815729433975974,96.27552372591688,-12.489205462099612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,1306.0,15.0,159.0,17025.0,0.0,158.15800000000038,0.0,0.0,4241.457366228104,,,,,,,,,,,,,,,,,,,,,76.01666217893721,42.45680632098753,146.36393221404487,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,1407.0,16.0,101.0,17126.0,0.0,88.80517014982162,0.0,0.0,4251.937378406525,,,,,,,,,,,,,,,,,,,,,38.72591831700536,27.883648486859112,85.06389512616117,-8.282680408621257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,1485.0,17.0,78.0,17204.0,0.0,59.05477865822452,0.0,0.0,4260.170767068863,,,,,,,,,,,,,,,,,,,,,21.57023610987994,21.428913885991918,57.48721718881435,-12.987581489529859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,1637.0,18.0,152.0,17356.0,0.0,115.02191583901153,0.0,0.0,4276.256298780441,,,,,,,,,,,,,,,,,,,,,46.05786143604287,33.53165165776655,108.23748763852214,-9.52963058530193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,1715.0,19.0,78.0,17434.0,0.0,63.02034048395925,0.0,0.0,4284.563091278076,,,,,,,,,,,,,,,,,,,,,25.228296279749095,21.58417598304965,61.174821843003,-10.035570249062237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,1791.0,20.0,76.0,17510.0,0.0,58.03451626927835,0.0,0.0,4292.660714864731,,,,,,,,,,,,,,,,,,,,,21.551924822152564,20.857784264378914,56.509532538338945,-12.009231825699587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,62.0,1.0,62.0,17572.0,0.0,49.946698195519375,0.0,0.0,4572.251752614975,,,,,,,,,,,,,,,,,,,,,20.25631723173165,17.279024603345047,48.788334407632924,-8.102264183226712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,225.0,2.0,163.0,17735.0,0.0,136.68582098709476,0.0,0.0,4590.252828121185,,,,,,,,,,,,,,,,,,,,,64.9113009831992,35.97456704261679,126.3578683055759,-3.4346054994740944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,275.0,3.0,50.0,17785.0,0.0,35.38819469148295,0.0,0.0,4596.223550081253,,,,,,,,,,,,,,,,,,,,,12.113240774280241,13.714427220962495,34.852202204976706,-9.640267603894063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,430.0,4.0,155.0,17940.0,0.0,132.17207723986934,0.0,0.0,4612.524463415146,,,,,,,,,,,,,,,,,,,,,64.31119032363011,33.22473089820591,122.44861752614123,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,466.0,5.0,36.0,17976.0,0.0,18.023642699007365,0.0,0.0,4616.8180985450745,,,,,,,,,,,,,,,,,,,,,2.3954348184493512,9.26363974781542,17.973335743694822,-11.97948789571625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,512.0,6.0,46.0,18022.0,0.0,34.0607912288686,0.0,0.0,4622.15779542923,,,,,,,,,,,,,,,,,,,,,12.621845837367376,12.76653924862004,33.54724726763773,-7.972336609318393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,645.0,7.0,133.0,18155.0,0.0,103.92143067058613,0.0,0.0,4636.551971197128,,,,,,,,,,,,,,,,,,,,,44.35393512613007,30.33520425844873,98.21869647306035,-9.497957373289138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,807.0,8.0,162.0,18317.0,0.0,137.2124066381905,0.0,0.0,4654.111616134644,,,,,,,,,,,,,,,,,,,,,65.238720007941,41.1294693395518,126.89740190330842,-8.258437651024806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,871.0,9.0,64.0,18381.0,0.0,38.5369628135611,0.0,0.0,4661.515771865845,,,,,,,,,,,,,,,,,,,,,15.785094909316895,14.718704610787176,37.60188290328852,-10.325848401920718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1008.0,10.0,137.0,18518.0,0.0,122.46490891443726,0.0,0.0,4676.009974718094,,,,,,,,,,,,,,,,,,,,,53.37007470565499,37.257977367928454,115.38386101793712,-9.65068911316303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,1147.0,11.0,139.0,18657.0,0.0,124.10463965893142,0.0,0.0,4691.139226436615,,,,,,,,,,,,,,,,,,,,,53.962497505438954,37.77273520014199,116.83741048924314,-10.012937032075193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,1277.0,12.0,130.0,18787.0,0.0,114.20783282700904,0.0,0.0,4704.856870651245,,,,,,,,,,,,,,,,,,,,,48.96259159677263,35.481647387139176,108.05870527126565,-10.898330662137678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,1396.0,13.0,119.0,18906.0,0.0,100.30071323355911,0.0,0.0,4717.636142253876,,,,,,,,,,,,,,,,,,,,,41.19038442388236,32.550349565080296,95.59014218133746,-12.783104559859925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,1436.0,14.0,40.0,18946.0,0.0,13.538313717812718,0.0,0.0,4722.073360919952,,,,,,,,,,,,,,,,,,,,,-2.7736758655880656,9.365668977476927,13.676600276388736,-17.425570468335092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,1569.0,15.0,133.0,19079.0,0.0,118.2927067829946,0.0,0.0,4735.992084264755,,,,,,,,,,,,,,,,,,,,,51.36198948758725,36.23220723913427,111.68482013659835,-9.818571494156824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,1670.0,16.0,101.0,19180.0,0.0,75.38177368015195,0.0,0.0,4746.785392522812,,,,,,,,,,,,,,,,,,,,,27.584168844456762,25.81189067139539,72.74118225017988,-10.9612704208098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,1754.0,17.0,84.0,19264.0,0.0,65.04832539374932,0.0,0.0,4756.109865427017,,,,,,,,,,,,,,,,,,,,,24.420739998794517,23.10402166683805,63.123166443571264,-12.999467390442604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,1838.0,18.0,84.0,19348.0,0.0,68.82643200950581,0.0,0.0,4765.046767711639,,,,,,,,,,,,,,,,,,,,,27.90995301689821,23.228278493893583,66.6151596602472,-10.235282345565238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,1911.0,19.0,73.0,19421.0,0.0,61.219309651246014,0.0,0.0,4773.004154443741,,,,,,,,,,,,,,,,,,,,,25.805735869597807,20.320922144837798,59.454340158742745,-7.840940152407347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,1971.0,20.0,60.0,19481.0,0.0,47.29429484420453,0.0,0.0,4779.416703224182,,,,,,,,,,,,,,,,,,,,,18.66569738401914,16.720244058193416,46.26684041515333,-8.751869682323427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
